series,season,round_number,event_date,event,circuit,session,driver,team,manufacturer,car_class,lap_number,lap_time_s,sector1_s,sector2_s,sector3_s,compound,tyre_manufacturer,tyre_life,fresh_tyre,stint,position,track_status,pit_in,pit_out,is_accurate,deleted,air_temp_c,track_temp_c,humidity_pct,pressure_mbar,rainfall,wind_speed_ms,wind_direction_deg,gap_ahead_s,gap_behind_s,mean_speed_kph,max_speed_kph,mean_throttle_pct,brake_fraction,mean_rpm,max_rpm,gear_changes,drs_fraction
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,8,88.73161159906572,27.54446033625015,32.813494969606936,28.373656293208626,MEDIUM,Pirelli,8.0,0,1,1,1,False,False,True,False,23.22228118351272,35.01551526905081,46.37069002122149,1009.5639335165059,False,2.3160247963747453,251.28946290286189,0.9007544998377945,2.0140541276896635,207.77118852292597,322.4891231567612,61.19214710362687,0.1999554976133699,10450.738670044282,11830.950643690394,45,0.0930177945730219
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,9,88.42219742555285,27.405532906759657,32.69042000411123,28.32624451468196,HARD,Pirelli,9.0,0,1,1,1,False,False,True,False,23.00348680752225,34.943461750774674,46.11544049453084,1009.5427377880529,False,2.13944002273001,267.22187501496506,1.0846217335034443,2.2222058022900213,208.8751292620064,323.08951806419356,63.90002378180996,0.1948367065413258,10221.383751550666,11746.830038437374,45,0.09566220829961414
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,10,88.7143622196895,27.497417218896985,32.83350437309865,28.383440627693872,HARD,Pirelli,10.0,0,1,1,1,False,False,True,False,23.123194203925273,35.625062783707904,47.07737421027739,1010.8629237369281,False,2.429522916003025,296.9715272919072,0.9797749255848646,1.9523168351417592,209.17830945600224,322.3865782157366,60.705075992231045,0.177227801135069,10296.101843971426,11881.778521629543,48,0.0563974163439891
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,11,88.84058778969975,27.60543317592562,32.846394145924876,28.38876046784926,HARD,Pirelli,11.0,0,1,1,1,False,False,True,False,22.89927472288758,35.99398289712787,44.42464835113903,1010.2253777967504,False,2.6056659942597764,315.8901015197161,0.9327034508070612,2.1289269922710754,208.51781099356631,325.49963303248614,64.31560812224917,0.18447812233820376,10529.855996933515,11864.85212204575,45,0.11563623988534452
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,12,88.87816001378998,27.52623703312457,32.93771155104144,28.41421142962397,HARD,Pirelli,12.0,0,1,1,1,False,False,True,False,23.364853171558057,34.7679241567304,45.875824620542545,1008.6279959092096,False,2.9868425252476842,324.23881603891346,1.0748701286206495,2.096000727451415,210.26572066476822,319.7827663849232,63.93332179910125,0.18099573852537307,10466.66771069489,11762.988678046462,51,0.115865543132518
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,13,88.63945416270325,27.524069072687656,32.84001410965697,28.275370980358623,HARD,Pirelli,13.0,0,1,1,1,False,False,True,False,23.085897930224526,34.993124167466235,44.82733447067855,1013.1089252834286,False,2.5345158127685363,0.23217906280217449,0.9205270332796723,2.006430519496812,209.1263828622365,321.7674005562833,64.58441956310483,0.19832114470267567,10406.530462801124,11794.591834663071,48,0.14159207596881224
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,14,89.08232964586854,27.6247338383416,32.955322204359454,28.502273603167488,HARD,Pirelli,14.0,0,1,1,1,False,False,True,False,22.888687986781918,34.721911694695486,46.27224453812889,1012.943141964715,False,2.812850874112256,16.41775871044058,0.9762472801444658,2.2368687680094883,207.8486185227305,324.1274782300044,66.3215390099364,0.18055126831009033,10506.204260153403,11861.434114665197,49,0.11746187073746646
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,15,88.3502436324226,27.377799513670805,32.70557862337342,28.266865495378376,MEDIUM,Pirelli,1.0,1,1,1,1,False,False,True,False,22.74582529932294,34.69144700402814,45.35937432931754,1009.6477984592533,False,2.253913957258977,37.31351290797801,1.0861398624156986,2.2669507907432025,208.64265741659273,323.1162902389071,68.38256444501519,0.19359930652008506,10270.146312678855,11824.435035858814,45,0.10244124189404107
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,16,88.50929409107792,27.41368306604165,32.698480490816536,28.397130534219734,MEDIUM,Pirelli,2.0,0,1,1,1,False,False,True,False,22.626500716336004,34.2241915703804,46.530084889382,1008.9411056277409,False,2.466708074054771,60.12870682741095,0.9807552291366249,1.9918802226017664,209.45135855543674,321.15738104222163,63.97730384163616,0.1674021909335125,10295.824833670202,11722.753996614325,45,0.11051927185853719
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,17,88.38677383681225,27.389630994865605,32.70417381644335,28.292969025503297,MEDIUM,Pirelli,3.0,0,1,1,1,False,False,True,False,22.81707064203916,35.17325348435512,44.43448735012963,1010.3489229920506,False,2.641643171642468,74.26654047462034,0.9877196129394992,2.2079773414887027,209.98740935380968,324.6332940289759,64.91519877801215,0.17780585418952613,10225.804825335783,11863.843275780633,49,0.14717766530861245
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,18,88.57572927882859,27.488018714240702,32.74689907524786,28.340811489340027,MEDIUM,Pirelli,4.0,0,1,1,1,False,False,True,False,23.44328029216401,32.820568485965175,45.087696123879404,1009.2117020923564,False,2.0846753926385713,99.17686861379042,0.9482801207783871,2.069050160479769,210.539514973189,326.20744331728054,66.32684130789525,0.18284126221651123,10205.719793708038,11814.726148595038,50,0.11514799785689432
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,19,88.69110292729751,27.47032430119213,32.85263761591681,28.368141010188566,MEDIUM,Pirelli,5.0,0,1,1,1,False,False,True,False,22.739631765565584,33.44854511935552,45.292657428364635,1008.6324418224365,False,2.2712040591016764,122.76880838043735,0.9343211439210857,1.9636922538955572,208.6966543013522,320.1196873371422,68.2111245323806,0.188395685850383,10272.19000716373,11753.594975908883,46,0.09532996589156456
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,20,88.65886608373258,27.437550862121945,32.80434023101344,28.41697499059719,MEDIUM,Pirelli,6.0,0,1,1,1,False,False,True,False,23.141583272191667,32.21892398913746,45.779053113891116,1008.0103905143202,False,2.4474649865377254,147.14213901261712,1.041234680905547,2.005820347222214,209.0283640125555,317.80259534528176,62.141611016259496,0.18062442467618198,10467.200856673337,11754.781766935703,45,0.08085954186343489
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,21,88.65940585429951,27.478181441754803,32.80464156781939,28.37658284472532,MEDIUM,Pirelli,7.0,0,1,1,1,False,False,True,False,23.258832613484074,31.46776329996712,45.91930618492762,1009.783087739687,False,2.1309318155986157,175.36663105903892,0.9018816013612534,2.0852909974352865,209.5692949573026,323.1834553522562,68.23252857086635,0.16761512652509944,10377.203184266506,11710.213694814278,48,0.09851527242869497
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,22,88.57294360781613,27.418273718231188,32.76645774699299,28.388212142591946,MEDIUM,Pirelli,8.0,0,1,1,1,False,False,True,False,23.267600035163113,29.467745512421807,45.31041745771388,1009.821593966431,False,2.2222871438393956,181.86240604311126,1.0308008848479313,2.0142822329270347,209.2977517810472,324.0956403541975,65.70995992989853,0.18391467341366247,10472.643553597152,11759.739478501282,49,0.13342072117496437
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,23,88.31847662746671,27.359356122949254,32.69030072119332,28.26881978332414,HARD,Pirelli,9.0,0,1,1,1,False,False,True,False,22.86741424383348,30.79544393367191,47.679687595752846,1010.915447361936,False,2.896951459361717,203.6575863577234,0.9949167508038753,2.1908821777518797,211.47966472478987,324.3209317890097,65.07135042637476,0.18144562196053057,10530.648065297488,11734.223819228293,48,0.09300733151356277
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,24,88.82451444408473,27.526543239852575,32.8988439290077,28.39912727522446,HARD,Pirelli,10.0,0,1,1,1,False,False,True,False,23.187145706872105,30.565026075669635,46.793075557594136,1009.9234920067738,False,2.401435549548783,237.5409544399531,1.0512355176698327,2.180973003979731,208.06918160653927,326.36992364654714,65.27137119744226,0.19619614680224284,10300.281424657089,11713.694648829432,49,0.06590417766231235
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,25,88.47584704359714,27.428879792965564,32.74415663423968,28.302810616391902,HARD,Pirelli,11.0,0,1,1,1,False,False,True,False,23.425713853939776,29.730929863788326,44.807522946221425,1008.4760374763321,False,2.4151825703795153,257.80700037773113,1.0108868895976104,2.155948787181201,208.7712636916403,320.20093799858734,65.76352331913803,0.1852558387774218,10042.026708763638,11829.436101682635,46,0.08455985610900305
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,26,88.49138806613044,27.501623760306654,32.7020948447,28.287669461123784,HARD,Pirelli,12.0,0,1,1,1,False,False,True,False,22.90801238756075,29.45995549092518,46.57099797681366,1012.0620225475448,False,2.456329062503435,272.9348126290404,1.0279394140449987,2.115371329820528,209.05088939876305,319.0352247510812,64.75977303876343,0.16684081141849946,10170.184162554777,11833.85939608093,47,0.12591590745239079
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,27,88.9084345766754,27.588645457842258,32.89580382557815,28.423985293254994,HARD,Pirelli,13.0,0,1,1,1,False,False,True,False,22.804836541082185,27.991874271731657,46.40523420939117,1010.8093561252414,False,2.7111560258180303,295.62480898225465,1.066023771971047,2.270492692844225,206.15506816049097,321.7964106508968,69.07041998457889,0.1764054682904132,10465.216468117134,11787.571581626427,51,0.13845749548646757
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,AAA,SYN-A,SYN-A,F1,28,88.80817914593463,27.47151889189756,32.851011277938014,28.485648976099057,HARD,Pirelli,14.0,0,1,1,1,False,False,True,False,23.239312819974856,27.63142262931549,45.72355291621244,1011.216988340947,False,2.4876978441927733,320.28023586985466,0.8396320988238954,1.9888235131883056,209.67444849967404,322.1650724062441,69.64888722980359,0.1756887640041554,10397.299686352006,11774.760253688602,48,0.11573733984547623
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,1,88.61736228918257,27.527762984691922,32.81142669314884,28.27817261134181,MEDIUM,Pirelli,1.0,1,1,2,1,False,False,True,False,23.072923835927835,31.117154858210114,46.4564255770888,1006.3851473819171,False,2.753351262044795,84.99521125999658,1.4307745009879582,2.0376485814968777,209.96712264240827,325.3859347345819,66.98183750166575,0.18810215746820758,10783.481050685736,11729.27907372979,51,0.13158219028496243
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,2,88.62021207658945,27.47938524867345,32.73598710946171,28.40483971845429,MEDIUM,Pirelli,2.0,0,1,2,1,False,False,True,False,22.359348169272238,32.250665574352325,46.21477815244686,1013.178783729594,False,2.584228082818884,106.5890746416414,1.4720672975489726,1.7375761347744785,209.71464895411486,320.37655238823703,66.10753449827955,0.18272461051123565,10227.216439178434,11726.150112369962,45,0.13679664377337386
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,3,88.56530441417871,27.42684505302887,32.71195668054582,28.426502680604024,MEDIUM,Pirelli,3.0,0,1,2,1,False,False,True,False,23.306548386903717,32.78005238005165,45.96284566961343,1007.9743207460012,False,2.7527177079422676,131.75434083878798,1.2528010251687647,1.8634037293276589,208.5796021674956,323.3267293231016,66.76242592484506,0.17600413037339632,10391.395327638455,11913.746713892702,50,0.11035069124338397
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,4,88.81339539547557,27.495223839880584,32.89008074418271,28.428090811412275,MEDIUM,Pirelli,4.0,0,1,2,1,False,False,True,False,22.66825984942452,31.943204848813153,47.0759919133862,1009.0437637446134,False,2.2823747769232234,149.35314868521232,1.094824898675495,1.9803059202252935,208.0172603457234,319.3553331409025,63.51879415895579,0.1876582380502123,10237.207434343578,11848.690211469275,45,0.10889517600849481
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,5,88.85056970608377,27.550215607541887,32.89027365462688,28.410080443915007,MEDIUM,Pirelli,5.0,0,1,2,1,False,False,True,False,22.678427737223696,33.47576662755306,45.323001923160334,1010.8094717283343,False,2.563487640767961,172.02618168767873,1.3358136870089916,1.930134411076106,208.3524348252001,323.70957661264157,66.60033621238856,0.17066632746196553,10174.033018326494,11802.956457564276,50,0.091071510780479
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,6,88.65652748544994,27.48102924033333,32.82254642662869,28.352951818487924,MEDIUM,Pirelli,6.0,0,1,2,1,False,False,True,False,22.83022470762253,33.22273276036779,46.33639828924201,1011.4761993774728,False,2.7071306611188235,199.26162575749242,1.2476704446923623,1.934440789930327,208.70124732860123,326.213178168793,63.97495928455985,0.17113606574438073,10481.153112770768,12108.25138559589,47,0.11964966642519845
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,7,89.07680572127008,27.56294818389743,32.91528513759925,28.598572399773396,MEDIUM,Pirelli,7.0,0,1,2,1,False,False,True,False,23.38419421844133,34.34183401626235,45.86593184383177,1010.1896442401809,False,2.092380625579163,216.2343514507706,1.418211835396061,1.7424248677901986,208.32411354826806,321.49467137499033,65.26577480808818,0.16747885129297,10367.00253537576,11780.812462115531,49,0.10783759809512197
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,8,88.90507338607561,27.54580792190918,32.85517836469345,28.504087099472983,MEDIUM,Pirelli,8.0,0,1,2,1,False,False,True,False,23.141338341477987,34.429318182403314,47.081075359685094,1009.931485993819,False,2.753486661524234,248.03710290446122,1.4619217424541333,1.869554012644182,207.88922578228028,324.44440925621575,68.56348599757246,0.16117021201848356,10313.610555737234,11774.37242112782,51,0.11196467839358061
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,9,88.6809981245504,27.52443073294408,32.793060089597205,28.36350730200911,HARD,Pirelli,9.0,0,1,2,1,False,False,True,False,23.25014982135283,34.262824895020245,46.88033702924558,1010.1533829476205,False,2.619836289397156,273.2565895672302,1.3400190118302326,1.7797618065625764,205.86458280806232,319.6554090408091,63.66478142373575,0.17827350343374712,10068.40773187143,11900.199541080432,47,0.10598443251506616
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,10,88.76202501462771,27.47339124852201,32.81189046630688,28.476743299798827,HARD,Pirelli,10.0,0,1,2,1,False,False,True,False,22.94432145113287,35.47633961840968,44.84651225291069,1009.5121562882443,False,2.6521724551450943,294.2970614983899,1.5780105299209226,1.7822339453107598,210.1063383333958,324.1619357003245,66.5973325431413,0.17754827049145774,10505.45212723591,11712.31051254324,46,0.10844774225238783
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,11,88.99228653052772,27.58206593493047,32.93803278209726,28.472187813499993,HARD,Pirelli,11.0,0,1,2,1,False,False,True,False,22.340059821972623,34.4035665631122,46.046687915667896,1010.2364907522523,False,2.2088734970469224,301.43083458922183,1.3430320876657549,1.7289570523730875,210.02623401481313,324.6279499715892,67.65889249376103,0.1693149439560838,10482.38555981597,11829.804491073948,47,0.11129490964706573
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,12,88.72465964433609,27.52346877038743,32.855146218357504,28.34604465559115,HARD,Pirelli,12.0,0,1,2,1,False,False,True,False,22.800470282956724,36.15761049043754,45.64709824841928,1009.1267574749662,False,2.5204534573099653,332.40195681397097,1.1721801053653378,1.913563983415243,211.1053630034505,320.91029950306574,65.95669850154154,0.17577556751179485,10422.217982527265,11753.504893565763,49,0.1235988122839096
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,13,88.96653683764009,27.56502251045607,32.89231950445404,28.509194822729974,HARD,Pirelli,13.0,0,1,2,1,False,False,True,False,23.70872412389921,34.368376072659416,46.76129396914431,1011.4311474694778,False,2.3391716605449546,348.14214181517787,1.1900389167259788,1.9042640074504116,209.64034007178915,322.99594803220555,67.50773626861067,0.1732343664618142,10674.824493191827,11806.223161411548,49,0.10025056104272097
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,14,88.8974127511139,27.538764707373815,32.90980483283473,28.44884321090536,HARD,Pirelli,14.0,0,1,2,1,False,False,True,False,22.963457346181432,35.304244799534736,47.65238485208449,1010.160443481712,False,2.4512723027424794,9.366510936755219,1.405006972277357,2.01266700658366,208.39469805617955,320.9691176859234,67.98866954029259,0.20303250481431842,10318.3698258734,11742.422136789983,50,0.11790398222691012
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,15,88.42929313423392,27.361619005796484,32.68543364515773,28.382240483279702,MEDIUM,Pirelli,1.0,1,1,2,1,False,False,True,False,22.83611123438136,34.47341582725307,45.92077353559003,1008.8114953465133,False,2.900235775125776,47.257563275124596,1.2151597888793098,1.9214051636532397,209.98188340092028,322.4190356065722,65.22292251053672,0.1820823437173327,10587.724173378703,11830.089112532687,48,0.11152167684287512
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,16,88.81697746261042,27.500162533151787,32.84840115068293,28.468413778775705,MEDIUM,Pirelli,2.0,0,1,2,1,False,False,True,False,22.63037358330491,34.792367567469476,44.87309704464892,1010.098168189365,False,2.3716087306866394,78.16899396766996,1.388313284290888,1.8005210228480815,208.9902967739887,319.68223888349974,67.22911241994221,0.19247465228729285,10200.06338538488,11612.1108655579,47,0.10090108656442288
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,17,88.65416832960801,27.502601304596016,32.79591386268603,28.35565316232597,MEDIUM,Pirelli,3.0,0,1,2,1,False,False,True,False,23.128233386519057,32.681943055553226,44.84021907143395,1011.3709650081844,False,2.684864879145532,81.24444480038642,1.1529463892691396,1.9906489097690914,207.3012379910498,321.78170107476996,64.94461701025132,0.1839479212408597,10454.23350547691,11850.615097671393,47,0.09238752861397327
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,18,88.83827888947647,27.572435555876552,32.880619698662,28.385223634937915,MEDIUM,Pirelli,4.0,0,1,2,1,False,False,True,False,23.111563821169472,33.330263246972955,45.907828065960516,1011.1113471095243,False,2.823557425364364,104.5921311615221,1.3449548420925594,1.9121499532096429,207.79965671729624,321.27549205379245,66.93820294462674,0.19595226290577591,10363.721702239236,11814.225443342722,51,0.10531918188731977
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,19,88.80008113676985,27.561952243112284,32.86734251239833,28.37078638125923,MEDIUM,Pirelli,5.0,0,1,2,1,False,False,True,False,22.38409874254875,33.09989921651268,47.59936688857579,1011.8104520047604,False,2.6291036337965923,126.23988649962041,1.31780793854229,1.9248694242574722,209.25476951702007,325.95974483084217,67.14187756977208,0.17392686854309217,10501.51227679967,12004.228758413366,50,0.11929116012388605
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,20,88.90731403719073,27.543264939219238,32.919708379062186,28.444340718909302,MEDIUM,Pirelli,6.0,0,1,2,1,False,False,True,False,23.268145971384996,32.34246777963283,45.60546684341683,1012.3172230290886,False,2.498576981218309,165.67546155694686,1.141402120472055,1.8615599466755544,207.92796697634776,324.983666269816,63.51251860082246,0.17275612870070386,10463.626945623286,11805.410507530303,49,0.10433407997086566
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,21,88.92850765984207,27.566798190355016,32.929664192611135,28.432045276875918,MEDIUM,Pirelli,7.0,0,1,2,1,False,False,True,False,22.59145181486254,31.725484618214647,45.18458195390126,1010.6282750701477,False,2.9338547062356644,167.0165705556792,1.417312509589969,1.8838695905961227,208.24251138441406,319.6645957536162,64.72735327146478,0.19431714130150865,10539.126362894782,11778.915026119432,49,0.0962334307114277
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,22,88.84052846394238,27.50085181727821,32.87485699915271,28.464819647511455,MEDIUM,Pirelli,8.0,0,1,2,1,False,False,True,False,23.361581608269816,32.034987430476235,47.228348911943364,1010.7296116734385,False,2.1055819376281284,183.4050235898195,1.279690101558924,1.796274106162309,206.48276173780357,324.3246982013057,66.92018788872763,0.1814573005905338,10355.240908633476,11796.70471868242,47,0.07222120025215703
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,23,88.63916497807831,27.464182567010763,32.75946960630359,28.415512804763956,HARD,Pirelli,9.0,0,1,2,1,False,False,True,False,22.804016512953243,29.464868790286594,46.152077967339864,1009.887482052961,False,2.9392961077591275,219.25942851819434,1.297674498084395,1.8781062101730848,208.84008692965435,325.08157735125707,67.37761427332168,0.1687330105387156,10510.009972129577,11701.349069828153,48,0.11215939744468134
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,24,88.87009655320333,27.54232429147077,32.90708194258464,28.420690319147916,HARD,Pirelli,10.0,0,1,2,1,False,False,True,False,22.974361524620534,30.703869188642727,45.91970024782969,1012.4309469483331,False,2.4359681708105487,244.90840174425023,1.449664917471959,1.7990857132401248,211.09818618657505,322.8557061852462,66.35806273617565,0.16341143577524192,10623.039590502945,11660.375940883387,50,0.1183098019229096
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,25,88.75344789419685,27.541674839278166,32.837562417781754,28.374210637136933,HARD,Pirelli,11.0,0,1,2,1,False,False,True,False,23.04346484830247,28.735381289403183,46.83570376642053,1011.4186928663879,False,2.6340104617786353,253.4061186551313,1.0549294400953486,1.877514036784052,208.63302242148364,325.5321584793867,69.55860382349745,0.18699005727572907,10309.415858881817,11897.621732800066,51,0.09795564227350914
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,26,88.69229904447499,27.476757829275705,32.82972137407846,28.385819841120828,HARD,Pirelli,12.0,0,1,2,1,False,False,True,False,22.96350782722062,28.490579286886256,45.621424242726704,1010.2989542876285,False,2.005022864763656,263.6028037964462,1.4369101483451951,2.1467730373296665,207.93066217402762,324.77142013081345,64.12969325839076,0.19002173269199388,10402.800396752255,11836.105322926915,51,0.12942552102779242
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,27,89.21257651175289,27.674290655128594,32.99855717625162,28.53972868037267,HARD,Pirelli,13.0,0,1,2,1,False,False,True,False,22.620175808254075,28.768479047493244,44.90298414537752,1008.9840669758551,False,2.5714211272160337,309.7220383476814,1.174648071321207,1.7238835007638413,205.90587321701278,321.95276684471816,66.22896413769044,0.17264273520859125,10404.208027757832,11774.281920764328,50,0.1018137525135509
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,BBB,SYN-A,SYN-A,F1,28,88.86909278634496,27.554912560381787,32.86161388850947,28.45256633745371,HARD,Pirelli,14.0,0,1,2,1,False,False,True,False,23.010313855363602,28.123395832112898,43.417801726920125,1008.7366439586237,False,2.5693434497899017,326.96502917730857,1.3684521835520909,1.8857306759339565,208.1675844934604,320.18658325937554,64.65883096399496,0.18704084054673054,10453.744653571384,11815.154118162252,50,0.08806695043043757
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,1,88.8438674922099,27.527442766009052,32.83845020788865,28.477974518312195,MEDIUM,Pirelli,1.0,1,1,3,1,False,False,True,False,23.05228901870344,31.24321470276303,46.30417893629099,1008.8285928942038,False,2.4996681558959963,85.59413474348005,1.4540388380421694,1.6471394790767109,206.46803339511445,324.52797985422677,67.75709699722597,0.1724785947469474,10305.52416722447,11825.26593963623,49,0.10405528501894268
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,2,89.05055190679343,27.57368675077786,32.98027096530525,28.49659419071032,MEDIUM,Pirelli,2.0,0,1,3,1,False,False,True,False,22.529920279388755,31.978422999308552,47.248059116810424,1010.5284938346192,False,2.1506943061914248,101.7325650497489,1.5632117648877788,1.4622167824054193,207.74609799261216,320.68914703653365,66.20632355584019,0.17897416081196127,10247.070408966427,11688.841726595858,49,0.09311576204064939
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,3,89.11001486285592,27.667335629506802,32.94513939385911,28.49753983949001,MEDIUM,Pirelli,3.0,0,1,3,1,False,False,True,False,23.128907458780446,32.632849313317735,46.88222706854618,1011.5912396514015,False,2.4097642673146566,147.1913110783924,1.4276226755566512,1.6899759289044796,207.84861733296964,323.80698249583264,67.79139138879026,0.18168841055741053,10545.124072385794,11759.067847418792,50,0.12400730155773791
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,4,88.98986343834402,27.623653857171508,32.94136489048134,28.424844690691174,MEDIUM,Pirelli,4.0,0,1,3,1,False,False,True,False,22.60834041896567,33.51546564030062,47.16934083367823,1009.9267162296127,False,2.7858678441837768,166.00311545210653,1.5584438192325576,1.5317701647091067,208.8330175615812,321.81495523938827,67.74493378640473,0.172529485823254,10322.560637835883,11832.054482945266,47,0.10493048289679309
F1,2025,1,2025-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,5,89.00212743629909,27.558673816534835,32.91757311250322,28.525880507261036,MEDIUM,Pirelli,5.0,0,1,3,1,False,False,True,False,22.809498342757802,32.626791069717896,45.650812878277875,1008.8682971482592,False,2.8905267733382267,185.17654786478647,1.6422792794545569,1.4639476063464618,207.7623390963567,323.63955179419116,68.30859476185525,0.15425722596194505,10396.44110464018,11824.619893420415,51,0.11195297634342284
